kind,id,payload_json
annotation,annotation_162f12f7ca46ebf19f17728b62a919fe3d80f7ebb5555fa3640bf3fc2109a44d,"{""id"":""annotation_162f12f7ca46ebf19f17728b62a919fe3d80f7ebb5555fa3640bf3fc2109a44d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-02T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_16963b38baea495ebcf82f8892c33d3524e265f01236b3e6b8e180703195f179,"{""id"":""annotation_16963b38baea495ebcf82f8892c33d3524e265f01236b3e6b8e180703195f179"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-facet-subject-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.8"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_177da863e10b8c66ff9cd79f5e5b518866ca716673fb2ff0ec7368257ce5c2f8,"{""id"":""annotation_177da863e10b8c66ff9cd79f5e5b518866ca716673fb2ff0ec7368257ce5c2f8"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.88"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_1796ee7d683ba7c8a74632d68fe8b1ee576fba84de11e9ed31dcfd4884432233,"{""id"":""annotation_1796ee7d683ba7c8a74632d68fe8b1ee576fba84de11e9ed31dcfd4884432233"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-implicates-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-10T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_17d5e38679ac9bdafca54329a55285fb2db1d793cdc36b5f371ae89bd797c9db,"{""id"":""annotation_17d5e38679ac9bdafca54329a55285fb2db1d793cdc36b5f371ae89bd797c9db"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_184e33c35697a592dbf5330f8055be9aefc2493e2aa2361a721c7f7586df24da,"{""id"":""annotation_184e33c35697a592dbf5330f8055be9aefc2493e2aa2361a721c7f7586df24da"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-belief-veridicality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_18661b6a0c43b9f091bb21b40f0f79691ba551f492616d47d51ccfbda352efec,"{""id"":""annotation_18661b6a0c43b9f091bb21b40f0f79691ba551f492616d47d51ccfbda352efec"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.8"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_18755b0854f03bd92dbf0d3dfb2a929935cb0fcffb7b78fa584491d89ee3e3e7,"{""id"":""annotation_18755b0854f03bd92dbf0d3dfb2a929935cb0fcffb7b78fa584491d89ee3e3e7"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-avowed-self""},""graph"":{""kind"":""default""}}"
annotation,annotation_188dab52235b30b965adcd8d458acf3fcf36862f90b0a3f546858a74ebbcce45,"{""id"":""annotation_188dab52235b30b965adcd8d458acf3fcf36862f90b0a3f546858a74ebbcce45"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_1bf2dbdc1769ef4aaa4e6c7a65ed210d717606c944801e44f1ef20579e01af93,"{""id"":""annotation_1bf2dbdc1769ef4aaa4e6c7a65ed210d717606c944801e44f1ef20579e01af93"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-date-gregorian-1582""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-gregorian-historiography""},""graph"":{""kind"":""default""}}"
annotation,annotation_1c3fd67c58cae1fd406c4fa6eb19c9935db574b952579c41e4a0b6e7e0b26626,"{""id"":""annotation_1c3fd67c58cae1fd406c4fa6eb19c9935db574b952579c41e4a0b6e7e0b26626"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""},""predicate"":""https://blackcatinformatics.ca/gmeow/validFrom"",""object"":{""kind"":""literal"",""lexical"":""2026-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_1c5dfbd2aa3b544aba2cdbc24ffda6a2cbaf37c70ccf55efd3615fddde904793,"{""id"":""annotation_1c5dfbd2aa3b544aba2cdbc24ffda6a2cbaf37c70ccf55efd3615fddde904793"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-fabrication-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_1c7f75b808a74b9cc56ae321c13eba3e6093b8cf98d05b926a737b31e4e260de,"{""id"":""annotation_1c7f75b808a74b9cc56ae321c13eba3e6093b8cf98d05b926a737b31e4e260de"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-bar17-meter-7_8""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""},""graph"":{""kind"":""default""}}"
annotation,annotation_1f8e1f0563fcdeaaa559b6141a9139505a44a3961c6e6acfb0a85771b093c4c2,"{""id"":""annotation_1f8e1f0563fcdeaaa559b6141a9139505a44a3961c6e6acfb0a85771b093c4c2"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.8"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_1fe7145db55b2cb5bb20b40d050fc8ad83e5005e8c65fd56f6aa3c0b285fccfb,"{""id"":""annotation_1fe7145db55b2cb5bb20b40d050fc8ad83e5005e8c65fd56f6aa3c0b285fccfb"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-intent-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_214faec84d4ca82cad367dc0d05bdf1653ba1beb9517a73a9b9649fcdca3641f,"{""id"":""annotation_214faec84d4ca82cad367dc0d05bdf1653ba1beb9517a73a9b9649fcdca3641f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-bar17-meter-4_4-plus-3_8""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-transcriber-b""},""graph"":{""kind"":""default""}}"
annotation,annotation_231d0a46af2d6cce1a8e69571eadc3f6066564d8bc3c9e4aef7ae3732ee8d2fd,"{""id"":""annotation_231d0a46af2d6cce1a8e69571eadc3f6066564d8bc3c9e4aef7ae3732ee8d2fd"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-tf-dynamic-end-effector""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-07T10:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_23e40757090d67cba572dcd972bab9ba9442f981c30320ec35c4d13009198eaf,"{""id"":""annotation_23e40757090d67cba572dcd972bab9ba9442f981c30320ec35c4d13009198eaf"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-deceiver""},""graph"":{""kind"":""default""}}"
annotation,annotation_2492192e911544ee34c43ad5f8605dff3347f7a4ec174c4be72513473a43d28b,"{""id"":""annotation_2492192e911544ee34c43ad5f8605dff3347f7a4ec174c4be72513473a43d28b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-alice-birthdate""},""predicate"":""https://blackcatinformatics.ca/gmeow/mappedFrom"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/src-civil-register""},""graph"":{""kind"":""default""}}"
annotation,annotation_25367be628e8409d83be64ebb49b039583daccf386ae88903154160d4d619dbe,"{""id"":""annotation_25367be628e8409d83be64ebb49b039583daccf386ae88903154160d4d619dbe"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-implicates-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-08T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_25585730ffaf0090be2f81450f52092f48c5b5593e4de2ab0518aa43ea313648,"{""id"":""annotation_25585730ffaf0090be2f81450f52092f48c5b5593e4de2ab0518aa43ea313648"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_25e827fa5df08b695715fb9c11674d938dee90081080489dc8bcfcdfa22f37c3,"{""id"":""annotation_25e827fa5df08b695715fb9c11674d938dee90081080489dc8bcfcdfa22f37c3"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-deception-event-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_26cf5f681d9def41e67ddb9b94c24a32c98e997ded9d602f5ecff1d4682b2183,"{""id"":""annotation_26cf5f681d9def41e67ddb9b94c24a32c98e997ded9d602f5ecff1d4682b2183"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-omission-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_26dbc9e78cd447be90a9cf74a89fed7fbc5fe7f5f5fdaf2bc3820084f6b44087,"{""id"":""annotation_26dbc9e78cd447be90a9cf74a89fed7fbc5fe7f5f5fdaf2bc3820084f6b44087"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-participant-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_281a98e5033eecc678bc092e7e5821e7ef1156a683d9ef7cc13ee9eb985ae472,"{""id"":""annotation_281a98e5033eecc678bc092e7e5821e7ef1156a683d9ef7cc13ee9eb985ae472"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.6"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2a20fe9ebd62bbc12d6ce6b22b7cdad59e241b767edcc3a3bbaf8d7d7adf80a6,"{""id"":""annotation_2a20fe9ebd62bbc12d6ce6b22b7cdad59e241b767edcc3a3bbaf8d7d7adf80a6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-event-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2a43505e7cdc785c1af112c29b4890473e9437ceeba216b99ef21f5395c35cfc,"{""id"":""annotation_2a43505e7cdc785c1af112c29b4890473e9437ceeba216b99ef21f5395c35cfc"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/reifier/48dcc08cba7412ad99d7a65cc9d0db751589d0a2""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.6"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2b13c3ec00ea5919ba124c2d5055436ead97e1aa8721d132d91a8aa3380d0d51,"{""id"":""annotation_2b13c3ec00ea5919ba124c2d5055436ead97e1aa8721d132d91a8aa3380d0d51"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-event-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2c7327ff4fca6c2c3ddbe3815d34b965f89657c29c094c17e384baa8ee9c659b,"{""id"":""annotation_2c7327ff4fca6c2c3ddbe3815d34b965f89657c29c094c17e384baa8ee9c659b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-telling-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2c77fc0765076d173632d08e09dbbd0a0c0aca00086a430ed57d31856aca0226,"{""id"":""annotation_2c77fc0765076d173632d08e09dbbd0a0c0aca00086a430ed57d31856aca0226"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-russia-per-ru""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-ru""},""graph"":{""kind"":""default""}}"
annotation,annotation_2d012b951f96bafa9b09bbc854c9efdc0167e5e59b9ac2985111b19b0734f8d7,"{""id"":""annotation_2d012b951f96bafa9b09bbc854c9efdc0167e5e59b9ac2985111b19b0734f8d7"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-role-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2d2c1819357e25866af23e550865d18445038c2ad545cd0f3fa6cea689f46b3c,"{""id"":""annotation_2d2c1819357e25866af23e550865d18445038c2ad545cd0f3fa6cea689f46b3c"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-anonymous""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.95"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2dd6a588ef14b2e86438b103bdfe677719261b370767f4d2d60def18e2421826,"{""id"":""annotation_2dd6a588ef14b2e86438b103bdfe677719261b370767f4d2d60def18e2421826"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_2ea38ff729717e6cd3ea21bdc2a8b66b3f0f76cf80c5c065ddbf39bc0895b420,"{""id"":""annotation_2ea38ff729717e6cd3ea21bdc2a8b66b3f0f76cf80c5c065ddbf39bc0895b420"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-date-gregorian-1582""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2020-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
